review_id,title,author,author_url,version,rating,review,vote_count
3939617708,No,CGWife,https://itunes.apple.com/us/reviews/id108027976,8.20.0,2,"Can’t even update even after closing out 4,000,000 times... it still just says: “open”",0
3939617658,Updates,aka goat,https://itunes.apple.com/us/reviews/id771357288,8.20.0,3,These guys don’t pull the updates on time and then it doesn’t let us play the the game,0
3939617685,Awesome Game,helperevieer,https://itunes.apple.com/us/reviews/id696601865,8.20.0,5,The game is awesome and you don't pay for.Right now I am not getting an update for the game. And I cannot play If it is not updated. That is the only problem.Overall it’s a great app,0
3939617570,Gg game,hasean101010,https://itunes.apple.com/us/reviews/id971452353,8.20.0,5,Best game I could ever play in my life of games,0
3939617196,Uhgg,Epic Games Fix Mobile,https://itunes.apple.com/us/reviews/id772887255,8.20.0,1,I give this a one because it’s telling me too update but I can’t I like the game tho,0
3939617020,PLS,Miatagirl77,https://itunes.apple.com/us/reviews/id405890731,8.20.0,2,I can’t even update it >:(,0
3939616934,One bad thing,Kahoalii808kid,https://itunes.apple.com/us/reviews/id815975656,8.20.0,5,"The app is saying to update but I already did so ya. Also, it’s unfair to mobile players have lag",0
3939616917,Fortnite is telling me to update it,Kamthe BigBaller,https://itunes.apple.com/us/reviews/id972277737,8.20.0,5,Ok so I was playing fortnite trying to record my gameplay on my iPhone and then out of no where it said I had to update it so when I went to app to to try to update it.It just shows open so idk why this is happening but if u get a chance can u please fix this issue.,0
3939616613,Update Problems,MiniSuperSebW,https://itunes.apple.com/us/reviews/id584850984,8.20.0,4,"So, today I was playing creative with my friends. A few minutes later after I was on a 6 kill strike the game asks me for an update. So I pressed update thinking it will be quick. The App Store said I updated it dismorning which I did. Then it started glitch and the game said their was an update but the App Store said their wasn’t an update. Then the game said that the update will appear in a few minutes. I waited for an hour and nothing happened. I restarted Fortnite and my iPad and it still didn’t say that the update was their. Fortnite is an amazing game but please can you fix this glitch in the game’s “Update Detecting” stuff.",0
3939616529,Really good,dhshhshdhd,https://itunes.apple.com/us/reviews/id421505266,8.20.0,5,All the graphic are good and all the game is good👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️😊😊😊😊😊😊😊😊😊😊👏👏👏👏👏👏👏👏👏,0
3939616062,Good game but too laggy,stantonskier,https://itunes.apple.com/us/reviews/id33677796,8.20.0,5,It is a really fun game and it is like the other consoles but on a phone but my only issue is that it is too laggy even if I have really good WiFi,0
3939615697,Fix this please,Taylor2426,https://itunes.apple.com/us/reviews/id473362128,8.20.0,4,I am actually a really good mobile player. I am not saying this because I get mad I lose. I am saying there is a lag for me and it kinda makes me lose and makes it hard for me to build. One time I couldn’t revive a teammate which I rarely do ever but still. It now says I need to update it but there’s is no update because I updated it ten minutes ago,0
3939615717,Fortnite,Darkkissed,https://itunes.apple.com/us/reviews/id177821421,8.20.0,5,When I’m trying to update Fortnite on AppStore it won’t show up as update. It just says open,0
3939615454,To much updates,kimberli.parra,https://itunes.apple.com/us/reviews/id938713570,8.20.0,5,To much updates and it takes so long to update,0
3939615213,Great but it should improve,your truley gamergirl1134,https://itunes.apple.com/us/reviews/id550607966,8.20.0,4,"I have been play fortnite since season 4.But the game 
glitch’s, lags, and every time I try to land on a building it glitches and it makes me go farther away from the house.The updates take so long.",0
3939614872,Review,mobilgod,https://itunes.apple.com/us/reviews/id952765757,8.20.0,4,Epics please bring back the 50 shield in the solo mode we don’t care about the materials but the 50 health or shield should be back that one of the first things but also there’s a bug goin fin that every time I’m in a game it kicks me out saying that there’s an error but in almost every match I play.,0
3939614849,Glitchy update,Kiwiflyer79,https://itunes.apple.com/us/reviews/id369374814,8.20.0,5,When I go into the game it says need to update then when I go to the App Store.It says that it doesn’t need updating.😡🤬😡🤬😡🤬,0
3939614367,Booooo,your mum🤤,https://itunes.apple.com/us/reviews/id988618164,8.20.0,3,To much updates..🥴😶,0
3939614333,Am I on the right update,KingSavage420360,https://itunes.apple.com/us/reviews/id915544884,8.20.0,3,"So when I was playing Fortnite on my phone, every single game I got into, I always logged out. Now I checked the WiFi to see if it was working and it was. Then after a game it said I needed to update but I’ve been waiting for about 6 hours and there’s still no update",0
3939614224,Frame drops and ping,Tsm__daddy72,https://itunes.apple.com/us/reviews/id659180077,8.20.0,1,"The game is great and all but I just hate when I’m in a fight cause I’ll always have frame drops , but of course never when I f**king loot but I hate it even more when I have a high kill game but when it’s a top 5 situation I’ll die to either storm cuz I can’t edit my builds cuz oh the frames being so  slowly developed, or when someone else has a lower ping rate like 40 and lower and I’m hitting like 350 ping or higher  🙄",0
3939614189,It has tryhards everywhere,crfrfrfrf,https://itunes.apple.com/us/reviews/id342340384,8.20.0,1,Pls put more casual players in fortnite mobile literally harder than pc servers,0
3939614214,Graphics,232StArBuRsT,https://itunes.apple.com/us/reviews/id689712616,8.20.0,4,It needs better graphics on iPad because my graphics have to be low.they also need 60fps on every device because watching someone using in 60fps and then 30fps it is a lot different.,0
3939613758,Fun but updates,SeaDogs2588,https://itunes.apple.com/us/reviews/id306540953,8.20.0,3,It’s a great game and fun but the constant updates make it almost unplayable. Appreciate the constant patches but it really hinders enjoying the game.,0
3939613324,What?,🤑YTChippedLittleBoy 88🤑,https://itunes.apple.com/us/reviews/id586326437,8.20.0,1,"So im just trying to play with my friends, then all of a sudden, it says i have to update. So, i go to the app store to update, but there is no update. So, now i cant play until it says theres an update.",0
3939612997,Fortnite,big mk lol,https://itunes.apple.com/us/reviews/id642973982,8.20.0,3,It won’t let me update,0
3939612777,Ok 😑,TTV Code:Lazar,https://itunes.apple.com/us/reviews/id770723141,8.20.0,2,It won’t let me update its so laggy its really crap no joke! 😐,0
3939612750,To epic games,Patrik Hovhannisyan,https://itunes.apple.com/us/reviews/id898776389,8.20.0,3,It says that I have to update fortnite but it is keep on saying there is no update and saying open fortnite but it is not working. Please work on this. I waited more that 20 minutes and the same thing happened. Please fix this. Thank you.,0
3939612566,rEVIeW,chu_ro,https://itunes.apple.com/us/reviews/id908366278,8.20.0,4,"whenever an update pops up you have to press on the update now button, but the update doesn't come fast... :(",0
3939612073,Update Gone Wrong,Boomplaysmc,https://itunes.apple.com/us/reviews/id151739218,8.20.0,5,"When I opened Fortnite it said update required but I have been waiting for 10 mins and there is no update. I even deleted Fortnite and downloaded it again but again, it still says update required. Pls fix this!",0
3939611928,Fortnite,xXBeastLVXx,https://itunes.apple.com/us/reviews/id562053434,8.20.0,5,FORTNITE ON THE GOOOOOOOOOOOO!,0
3939611508,X,Password,https://itunes.apple.com/us/reviews/id42992421,8.20.0,1,The app will not load says it needs a update,0
3939611483,Updates,lis559,https://itunes.apple.com/us/reviews/id557094295,8.20.0,2,TOO MANY UPDATES AND THEY TAKE FOREVER. I LITERALLY JUST UPDATED THE GAME AND IT SAYS IT NEEDS TO UPDATE AND THE UPDATE ITS NOT EVEN SHOWING ANYMORE!!,0
3939610891,Good,#greatness👍🤩✌️,https://itunes.apple.com/us/reviews/id939622951,8.20.0,5,"It’s good and all, but one problem: the lags a lot and it says to update the app, when in the App Store, it says you don’t need too",0
3939610165,Amazing I am a mobile pro with 3000 wins,add me at sul dragonhuang,https://itunes.apple.com/us/reviews/id728299245,8.20.0,5,I love that you,0
3939609994,Best game,add me in fornite pinon2008,https://itunes.apple.com/us/reviews/id970036247,8.20.0,5,This a fun friendly game,0
3939609859,Fortnite uhhhhh,stupid holessssss,https://itunes.apple.com/us/reviews/id998101834,8.20.0,2,Well I think your taken kids lifes up with all of this gameing my boy friend is. Always playing fortnite so that makes me worrie a lot about him so plz give them time limits,0
3939617570,Gg game,hasean101010,https://itunes.apple.com/us/reviews/id971452353,8.20.0,5,Best game I could ever play in my life of games,0
3939617196,Uhgg,Epic Games Fix Mobile,https://itunes.apple.com/us/reviews/id772887255,8.20.0,1,I give this a one because it’s telling me too update but I can’t I like the game tho,0
3939617020,PLS,Miatagirl77,https://itunes.apple.com/us/reviews/id405890731,8.20.0,2,I can’t even update it >:(,0
3939616934,One bad thing,Kahoalii808kid,https://itunes.apple.com/us/reviews/id815975656,8.20.0,5,"The app is saying to update but I already did so ya. Also, it’s unfair to mobile players have lag",0
3939616917,Fortnite is telling me to update it,Kamthe BigBaller,https://itunes.apple.com/us/reviews/id972277737,8.20.0,5,Ok so I was playing fortnite trying to record my gameplay on my iPhone and then out of no where it said I had to update it so when I went to app to to try to update it.It just shows open so idk why this is happening but if u get a chance can u please fix this issue.,0
3939616613,Update Problems,MiniSuperSebW,https://itunes.apple.com/us/reviews/id584850984,8.20.0,4,"So, today I was playing creative with my friends. A few minutes later after I was on a 6 kill strike the game asks me for an update. So I pressed update thinking it will be quick. The App Store said I updated it dismorning which I did. Then it started glitch and the game said their was an update but the App Store said their wasn’t an update. Then the game said that the update will appear in a few minutes. I waited for an hour and nothing happened. I restarted Fortnite and my iPad and it still didn’t say that the update was their. Fortnite is an amazing game but please can you fix this glitch in the game’s “Update Detecting” stuff.",0
3939616529,Really good,dhshhshdhd,https://itunes.apple.com/us/reviews/id421505266,8.20.0,5,All the graphic are good and all the game is good👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️😊😊😊😊😊😊😊😊😊😊👏👏👏👏👏👏👏👏👏,0
3939616062,Good game but too laggy,stantonskier,https://itunes.apple.com/us/reviews/id33677796,8.20.0,5,It is a really fun game and it is like the other consoles but on a phone but my only issue is that it is too laggy even if I have really good WiFi,0
3939615697,Fix this please,Taylor2426,https://itunes.apple.com/us/reviews/id473362128,8.20.0,4,I am actually a really good mobile player. I am not saying this because I get mad I lose. I am saying there is a lag for me and it kinda makes me lose and makes it hard for me to build. One time I couldn’t revive a teammate which I rarely do ever but still. It now says I need to update it but there’s is no update because I updated it ten minutes ago,0
3939615717,Fortnite,Darkkissed,https://itunes.apple.com/us/reviews/id177821421,8.20.0,5,When I’m trying to update Fortnite on AppStore it won’t show up as update. It just says open,0
3939615454,To much updates,kimberli.parra,https://itunes.apple.com/us/reviews/id938713570,8.20.0,5,To much updates and it takes so long to update,0
3939615213,Great but it should improve,your truley gamergirl1134,https://itunes.apple.com/us/reviews/id550607966,8.20.0,4,"I have been play fortnite since season 4.But the game 
glitch’s, lags, and every time I try to land on a building it glitches and it makes me go farther away from the house.The updates take so long.",0
3939614872,Review,mobilgod,https://itunes.apple.com/us/reviews/id952765757,8.20.0,4,Epics please bring back the 50 shield in the solo mode we don’t care about the materials but the 50 health or shield should be back that one of the first things but also there’s a bug goin fin that every time I’m in a game it kicks me out saying that there’s an error but in almost every match I play.,0
3939614849,Glitchy update,Kiwiflyer79,https://itunes.apple.com/us/reviews/id369374814,8.20.0,5,When I go into the game it says need to update then when I go to the App Store.It says that it doesn’t need updating.😡🤬😡🤬😡🤬,0
3939614367,Booooo,your mum🤤,https://itunes.apple.com/us/reviews/id988618164,8.20.0,3,To much updates..🥴😶,0
3939614333,Am I on the right update,KingSavage420360,https://itunes.apple.com/us/reviews/id915544884,8.20.0,3,"So when I was playing Fortnite on my phone, every single game I got into, I always logged out. Now I checked the WiFi to see if it was working and it was. Then after a game it said I needed to update but I’ve been waiting for about 6 hours and there’s still no update",0
3939614224,Frame drops and ping,Tsm__daddy72,https://itunes.apple.com/us/reviews/id659180077,8.20.0,1,"The game is great and all but I just hate when I’m in a fight cause I’ll always have frame drops , but of course never when I f**king loot but I hate it even more when I have a high kill game but when it’s a top 5 situation I’ll die to either storm cuz I can’t edit my builds cuz oh the frames being so  slowly developed, or when someone else has a lower ping rate like 40 and lower and I’m hitting like 350 ping or higher  🙄",0
3939614189,It has tryhards everywhere,crfrfrfrf,https://itunes.apple.com/us/reviews/id342340384,8.20.0,1,Pls put more casual players in fortnite mobile literally harder than pc servers,0
3939614214,Graphics,232StArBuRsT,https://itunes.apple.com/us/reviews/id689712616,8.20.0,4,It needs better graphics on iPad because my graphics have to be low.they also need 60fps on every device because watching someone using in 60fps and then 30fps it is a lot different.,0
3939613758,Fun but updates,SeaDogs2588,https://itunes.apple.com/us/reviews/id306540953,8.20.0,3,It’s a great game and fun but the constant updates make it almost unplayable. Appreciate the constant patches but it really hinders enjoying the game.,0
3939613324,What?,🤑YTChippedLittleBoy 88🤑,https://itunes.apple.com/us/reviews/id586326437,8.20.0,1,"So im just trying to play with my friends, then all of a sudden, it says i have to update. So, i go to the app store to update, but there is no update. So, now i cant play until it says theres an update.",0
3939612997,Fortnite,big mk lol,https://itunes.apple.com/us/reviews/id642973982,8.20.0,3,It won’t let me update,0
3939612777,Ok 😑,TTV Code:Lazar,https://itunes.apple.com/us/reviews/id770723141,8.20.0,2,It won’t let me update its so laggy its really crap no joke! 😐,0
3939612750,To epic games,Patrik Hovhannisyan,https://itunes.apple.com/us/reviews/id898776389,8.20.0,3,It says that I have to update fortnite but it is keep on saying there is no update and saying open fortnite but it is not working. Please work on this. I waited more that 20 minutes and the same thing happened. Please fix this. Thank you.,0
3939612566,rEVIeW,chu_ro,https://itunes.apple.com/us/reviews/id908366278,8.20.0,4,"whenever an update pops up you have to press on the update now button, but the update doesn't come fast... :(",0
3939612073,Update Gone Wrong,Boomplaysmc,https://itunes.apple.com/us/reviews/id151739218,8.20.0,5,"When I opened Fortnite it said update required but I have been waiting for 10 mins and there is no update. I even deleted Fortnite and downloaded it again but again, it still says update required. Pls fix this!",0
3939611928,Fortnite,xXBeastLVXx,https://itunes.apple.com/us/reviews/id562053434,8.20.0,5,FORTNITE ON THE GOOOOOOOOOOOO!,0
3939611508,X,Password,https://itunes.apple.com/us/reviews/id42992421,8.20.0,1,The app will not load says it needs a update,0
3939611483,Updates,lis559,https://itunes.apple.com/us/reviews/id557094295,8.20.0,2,TOO MANY UPDATES AND THEY TAKE FOREVER. I LITERALLY JUST UPDATED THE GAME AND IT SAYS IT NEEDS TO UPDATE AND THE UPDATE ITS NOT EVEN SHOWING ANYMORE!!,0
3939610891,Good,#greatness👍🤩✌️,https://itunes.apple.com/us/reviews/id939622951,8.20.0,5,"It’s good and all, but one problem: the lags a lot and it says to update the app, when in the App Store, it says you don’t need too",0
3939610165,Amazing I am a mobile pro with 3000 wins,add me at sul dragonhuang,https://itunes.apple.com/us/reviews/id728299245,8.20.0,5,I love that you,0
3939609994,Best game,add me in fornite pinon2008,https://itunes.apple.com/us/reviews/id970036247,8.20.0,5,This a fun friendly game,0
3939609859,Fortnite uhhhhh,stupid holessssss,https://itunes.apple.com/us/reviews/id998101834,8.20.0,2,Well I think your taken kids lifes up with all of this gameing my boy friend is. Always playing fortnite so that makes me worrie a lot about him so plz give them time limits,0
3939609565,Fortnight,Cardi Aliissuay,https://itunes.apple.com/us/reviews/id632923999,8.20.0,5,Fortnight is the best game ever .But people think pug g is better the just haters download fortnight right know,0
3939609150,UPDATES,stec brothers,https://itunes.apple.com/us/reviews/id317844323,8.20.0,5,I like the game a lot but it’s just that every time I need to update the game it takes for ever to give me the choice of updating fortnite. The reason I wrote this is because I had trouble updating fortnite. Please try to fix this!!!!!!,0
3939609080,Update not working,Pokémon master4231235,https://itunes.apple.com/us/reviews/id473592238,8.20.0,2,I love fortnight but to day I got a update and doesn’t let me update >:( and it’s not ok!?!?!?!?!?,0
3939608684,Bring back old stuff,ElijahTurner2009,https://itunes.apple.com/us/reviews/id986796119,8.20.0,5,Can you bring back glider redeploy because everyone hates fall damage and mobile is really laggy,0
3939608547,Fortnite mobile,fortnite expert 🐶,https://itunes.apple.com/us/reviews/id703139246,8.20.0,4,Overall the Fortnite mobile experience is pretty good but don’t expect for bugs to get fixed as soon as possible because it won’t,0
3939608437,Great game,xXxblessxXx,https://itunes.apple.com/us/reviews/id998101742,8.20.0,5,This is a great game and I really appreciate it but there is one problem when I update my app it still says to update the game so may I have help with that,0
3939608318,Why I didn’t rate a 5 star,Drippy_boi.J,https://itunes.apple.com/us/reviews/id902725847,8.20.0,4,The game would be better if they added back 50 health when you get a kill. Another thing is that they should add back the gold chest. The gold chest helped a lot for noobs and bots (no offense) so they could have a better advantage of getting a win. They should have 50v50 return and have team rumble return. If they add back all that I would have rated this a 5 star but I don’t like the update about 999 mats I like it better when it’s 500 mats so again if they add all that back I would rate it a 5 star but everything else is ok with me!😉,0
3939608061,LAGGGGG!,CaoMinhThong,https://itunes.apple.com/us/reviews/id127622870,8.20.0,1,THERE IS WAY TOOOO MUCH LAGGGGG😡😒,0
3939607854,Fortnite,aspenturtle,https://itunes.apple.com/us/reviews/id18174642,8.20.0,5,I love this game so MUCH!!!👾🎮👍🏼👍🏼👍🏼,0
3939607046,Terrible,molly_m7,https://itunes.apple.com/us/reviews/id575601258,8.20.0,1,"This app is not a good game for Mobil players. The loading/downloading time is absolutely ridiculous, as well as lag and players who cheat. Good idea in theory but the app needs a lot of fixing. 1/2 hour every time I try to play is ridiculous. On top of this the last 3 times I tried to get on it tells me to update the app although I already have and there is no newer update available. I do not recommend this app for Mobil players at all. Very disappointed.",0
3939606909,Voice chat,maddisonn.m,https://itunes.apple.com/us/reviews/id610283749,8.20.0,4,Whys the voice chat not working for mobile?,0
3939606856,The momo killer,icey ninga,https://itunes.apple.com/us/reviews/id831766832,8.20.0,5,So the game is all good and right when I am about to win a victory royal the game laggs and ends up crashing,0
3939606733,Why won’t I get the update,AppSucjs,https://itunes.apple.com/us/reviews/id702585749,8.20.0,3,Why won’t you give me the update. I’m just trying to play,0
3939606689,Great but small problems,JezMobile,https://itunes.apple.com/us/reviews/id496267502,8.20.0,5,"Fortnite Mobile has been out sense season 3 and I was one of the first to get it. I have witnessed this game evolve and turn into the mobile it is now. Personally I am an amazing mobile but this game needs some improvements. 
1- Frames per second
On a new iPad I have 30 FPS. 30 FPS does not work well with Fortnite and limits his good I can be. When doing 90’s my low frame rate limits my speed.

2- Freezing
When I am building a lot and finding squads my game tends to freeze. This usually gets me killed or close.",0
3939606519,٧/٢٥,لاكنكم لاتدعوني العب,https://itunes.apple.com/us/reviews/id836256006,8.20.0,5,ميتين,0
3939606363,It’s great but,jkhjkhjk,https://itunes.apple.com/us/reviews/id686526129,8.20.0,4,But it is not the same,0
3939606113,Microphone,bignoy38,https://itunes.apple.com/us/reviews/id929579405,8.20.0,2,"Dear Fortnite,
I only problem I have with this game is that the mic don’t work and mostly all my friends are from duo fill and you can’t talk to them so can you fix the mic",0
3939606023,Lags way to much  ):,venomous fleet,https://itunes.apple.com/us/reviews/id973735603,8.20.0,3,"I’ve played this on my iPhone 6s Plus and Xs max and in every gunfight I have to rely on my luck because every time I shoot I lag and the next thing I know I’m dead. Also, if u try to say it’s my internet it’s not because I’ll be the only one using it and the router was almost 200$ so u would think it wouldn’t be lag city",0
3939605815,Updating,jossiahy,https://itunes.apple.com/us/reviews/id260044989,8.20.0,1,"Can y’all stop updating please! Just get everything together and put it on one update, this is the second update this week! I just wanna play y’all.",0
3939605583,Take out the cannon trap,hunter selix,https://itunes.apple.com/us/reviews/id601678790,8.20.0,5,We do not need a common trap in Fortnite we already have a bunch of traps we have the freeze trap we got the spike trap and we got the new trap that dose not even work and I like fortnite but please no more traps and add a skin in the default battle pass because people get bullied at school and in game the say like haha you don’t have a skin and stuff and I use to have no skins and now I do but please support the defaults.  Ps add me on fortnite Foundfoxrider,0
3939605174,Can u stop the lag on iPhone 6s for games,andre solomon,https://itunes.apple.com/us/reviews/id749274808,8.20.0,5,I really like the game on mobile it’s very good and fun but if the lag stopped it’ll be better,0
3939605139,Great game,Xiaoyisun6,https://itunes.apple.com/us/reviews/id189545127,8.20.0,5,I thought this is the best game I have ever played my favorite mode is team rumble and hopefully you will play to!,0
3939605034,Best birthday ever,thomas the awesomeboy1,https://itunes.apple.com/us/reviews/id842642462,8.20.0,5,Cool love it recommend it. Got it for for my 12th birthday and ever since I have had 3 accounts. I do have one request. Remote bombs to surprise opponents and sensor bombs to trigger them. Needs string shooters that have longer range then the grappler and the ball. In creative it could have infinite range.,0
3939604924,Oof,mkdidjjf,https://itunes.apple.com/us/reviews/id859869917,8.20.0,5,It’s not letting me update my Fortnite...,0
3939604843,Bad,chips09097,https://itunes.apple.com/us/reviews/id958416766,8.20.0,1,Is bad it doesn’t show the update it takes forever,0
3939604706,Best game,Itz your boy felix,https://itunes.apple.com/us/reviews/id979349132,8.20.0,5,I love this game is so good I am a pro and go subscribe to Itz your boy felix,0
3939604386,...,"vbxjndndudbaj !$:&:!;$,,&",https://itunes.apple.com/us/reviews/id852837652,8.20.0,1,When I log in to Fortnite it tells me to update so I click on it then it’s says there is no updating in the App Store,0
3939604273,Great game just...,5.00 for this crap,https://itunes.apple.com/us/reviews/id541496474,8.20.0,1,It works really well the only problem is that it drains battery too fast and the updates are stupid it says I need to update it but it won’t work,0
3939603998,Really epic off to apex,JkidFN Youtube,https://itunes.apple.com/us/reviews/id459890236,8.20.0,1,"Bad game, took away mats and shield for killing someone... WHAT ARE YOU THINKING. Off to apex fun game it was not any more, lol 😪",0
3939603873,Not working login with Microsoft Xbox One,m.roman,https://itunes.apple.com/us/reviews/id141418950,8.20.0,3,Always login before but after the update not working please fix the problem,0
3939603045,What’s going on,Michael_766zz,https://itunes.apple.com/us/reviews/id955804142,8.20.0,1,Ok so I updated Fortnite and it keeps saying there’s an update so I don’t know what it going on I play on my phone I don’t know if it’s just me up I don’t know,0
3939602424,Fortnite,Khightjustice09,https://itunes.apple.com/us/reviews/id967644189,8.20.0,5,I love this game so much I play at midnight,0
3939602191,Mobile problems,oscarmelchorsayshi,https://itunes.apple.com/us/reviews/id765242076,8.20.0,5,On mobile you can’t talk some of my friends erased Fortnite because they couldn’t talk I am here to tell epic games if they could fix it,0
3939601632,"Freezes and updates in middle of games, often",Chaseflamz,https://itunes.apple.com/us/reviews/id211724454,8.20.0,3,Freezes and requires updates in middle of games.  Doesn’t return to game.  Loads slow even on newest iPad.,0
3939601431,Good review,grahamhansen,https://itunes.apple.com/us/reviews/id739871864,8.20.0,5,I think it is a good game and I love to be the player that has a default skin and the other players have a nice skin and I love winning the game.,0
3939601286,Great Game,ANGTHSP_Mobile,https://itunes.apple.com/us/reviews/id679243026,8.20.0,4,I Love Fortnite Mobile it’s makes everything easy for you. Though I Love it it’s hard to fight against Nintendo Switch Players who r way better than me. Don’t get me wrong I love the occasional build battles. But some people just destroy mobile players then it forces people to use auto fire and then they kill us with that and there No point of fighting normal Matches which were so fun so instead I play Arena cause I fight people my level. No auto fire. I would Love to see a nerf to auto fire with shot guns  in the future of Fortnite Mobile but other than that it’s worth SO GET THE GAME FORTNITE MOBILE FOR LIFE,0
3939601197,Nice epic,shieyh,https://itunes.apple.com/us/reviews/id231974906,8.20.0,5,Won’t let me update but overall great game,0
3939601206,Glitch/problem,moetal killer,https://itunes.apple.com/us/reviews/id507193322,8.20.0,5,So I tried to log on on my phone but then it said update it took me to the App Store and it said open it didn’t say update so I deleted the game then downloaded it again it did I again my brother is having the same problem,0
3939601174,Great game but,mam0783,https://itunes.apple.com/us/reviews/id909771913,8.20.0,5,So I’ve haven’t been using shotguns or smgs any more because when ever I have someone aimed down with a blue pump it’s does 42 damage to the head from 3 meters away. And when I have a smg with auto fire on when you hold down the shoot button it doesn’t shoot unless the crosshairs is on someone. Lastly could you please team up with apple and make and exclusive skin for people who already have and iPhone XR,0
3939600806,Awesome game but laggy,thecooldogewithtacos790465,https://itunes.apple.com/us/reviews/id761254579,8.20.0,5,I love Fortnight I play it every day but just one problem it’s laggy every time I play it it’s laggy like when I was in a match of Fortnight it sent me out of the game and when I was walking from salty springs to volcano I was already close to volcano but the it sent me all the way back to salty springs and I was shooting at this person but it was not letting me shoot so those are some things that happend to me when I was playing Fortnight. Other then that the game is awesome and I love how they added all the pirate stuff I think it’s the best season so for and maybe one day when I get a new iPad or a phone it won’t be laggy when I play fortnite.,0
3939600766,Amazing!,kcickekkk,https://itunes.apple.com/us/reviews/id822672715,8.20.0,5,Fortnite is an amazing game where you can be creative and have fun with fellow friends! You can also express yourself on the battlefield and experience so many things.,0
3939600723,It is okay,Madog Mady,https://itunes.apple.com/us/reviews/id689047775,8.20.0,3,"This game is good, but not the best. A good thing is that you get to have fun on the games , but I always need to update it!!!!MY MIC DOES NOT WORK!!!!!  It is a really good game to play with your parents and be competitive, and your friends. So I give it a 3 out of 5 thank you for creating this game because all the boys talk about it in school instead of being annoying, well some boys I meant 😟",0
3939600571,Love this game,rose love14,https://itunes.apple.com/us/reviews/id716869476,8.20.0,5,I love this game and I give it five stars,0
3939600489,Idk,obeseshark,https://itunes.apple.com/us/reviews/id895727790,8.20.0,5,Very great game,0
3939600452,Hi I love the game but ✋🏼,salvage 060..,https://itunes.apple.com/us/reviews/id998099205,8.20.0,3,I really love this game but now Mobil can’t talk not fun 😒😒😒sad game now I guess I have to look 4 something different sorry Fortnite,0
3939600256,😞,hdjdjdjdjdjjddj,https://itunes.apple.com/us/reviews/id998100894,8.20.0,5,It says there’s an update but I can’t update it fix this pls.,0
3939600140,No talking?,Monica199960,https://itunes.apple.com/us/reviews/id228500586,8.20.0,4,Why does the voice chat not work anymore. The game was more fun when you were able to talk to friends can you please re add voice chat,0
3939599817,Its okay,unicorn cupcake princess,https://itunes.apple.com/us/reviews/id679291762,8.20.0,2,I love the game but the updates take forever!!! 🥺 I wish some of the skins were free cause it’s hard to get v bucks when it’s money also when you wait for it to Load it takes forever and sometimes it hard to look for buttons when your fighting so you end up dying right when your about to get a battle royal,0
3939598868,Not bad,shut downw,https://itunes.apple.com/us/reviews/id592097845,8.20.0,5,It’s a good game and I love it but the graphics are bad and it’s uncomfortable to build and shoot.,0
3939598827,More updates and a litter more realistic,aiden0102,https://itunes.apple.com/us/reviews/id998100876,8.20.0,5,There is not enough content and some lags but this game is ok I guess?!?”!?!?😤😊,0
3939597772,I can’t play,h3hfegey,https://itunes.apple.com/us/reviews/id930183116,8.20.0,2,I can’t play fortnite because it always says that there is a update but I updated it already.,0
3939597628,This game is gayyyyyyyyyyy I updated and it’s still saying in need a update ahhhhhhh,thePandaKing123,https://itunes.apple.com/us/reviews/id661116817,8.20.0,1,I don’t like it I’m a season one Xbox player,0
3939597152,"we don’t need to improve, you do.",kedalllll,https://itunes.apple.com/us/reviews/id966123501,8.20.0,2,"the game lags a lot, crashes and has too many glitches. please work on the quality of this game, because the quality definitely isn’t on the good side.",0
3939596859,Fortnite is good,Fortnite❤️👌😂,https://itunes.apple.com/us/reviews/id998099280,8.20.0,4,Fortnite is very good .It is very entertaining when it comes to bored ness. There is very cool stuff that you could do that other games can not. The only thing bad thing is that if you play in Mobile it wastes lots of your bettering,0
3939596828,Fortnite,slovaciadjkpeij8&;,https://itunes.apple.com/us/reviews/id998099394,8.20.0,1,Fortnite is straight up 🗑 there at so many bugs in this game,0
3939596342,"Dear, Fortnite creators",Ysz/yung savage zach,https://itunes.apple.com/us/reviews/id935394311,8.20.0,5,The new update will not update idk why i have great connection so plz fix this,0
3939595988,The update,bhabiejanna,https://itunes.apple.com/us/reviews/id978972373,8.20.0,5,It’s taking forever to show the new update,0
3939595360,Fortnite,ujrjfj,https://itunes.apple.com/us/reviews/id998099868,8.20.0,5,I love fortnite it so mush fun,0
3939595209,Updates not working,FlavorSava,https://itunes.apple.com/us/reviews/id217030621,8.20.0,1,"Keeps directing me to an ""open"" page on app store - without any ""update option""",0
3939594348,Update problems,TBL DragonKing,https://itunes.apple.com/us/reviews/id517143361,8.20.0,5,Your game won’t let me update and I have been trying to update it for like the past 20 minutes so pls fix this right away,0
3939594092,One flaw 3-28-19,aidan hoogstad,https://itunes.apple.com/us/reviews/id569261290,8.20.0,5,There was an update but it wouldn’t let me update it but let me open the App Store to update it,0
